binprob,loss,x,y,method
0.004621835977971951,195.4247674024617,0.2,0.2,D
0.00738513338706453,194.1789727301103,0.2,0.4,D
0.008478682711030958,195.61312710817825,0.2,0.6,D
0.03440819682788493,193.9656219680347,0.2,0.8,D
0.016985630188241608,195.70002001165355,0.2,1.0,D
0.014447704089915457,193.40381593494484,0.2,1.2,D
0.01927743764235554,195.44335365446457,0.2,1.4,D
0.055263484711863875,195.09950455422359,0.2,1.6,D
0.030967837302468534,192.73765762051465,0.2,1.8,D
0.02698869460916133,195.0341185370518,0.2,2.0,D
0.0050747553437462,195.08894479938724,0.4,0.2,D
0.007863474100608695,193.55662378889025,0.4,0.4,D
0.00958642170309077,195.27359022974565,0.4,0.6,D
0.01488864642359536,193.1867785428793,0.4,0.8,D
0.01961172220642083,195.24114932571098,0.4,1.0,D
0.01777918801751886,191.80482620631588,0.4,1.2,D
0.023737082406720025,196.06469144086438,0.4,1.4,D
0.030827966518757823,194.32787035243243,0.4,1.6,D
0.0413481424347602,195.63517597286454,0.4,1.8,D
0.03613593612240381,194.46066676492117,0.4,2.0,D
0.006253547269420278,195.03677414869298,0.6,0.2,D
0.00989563508350326,188.68134153705486,0.6,0.4,D
0.014931152423814906,195.13346423211524,0.6,0.6,D
0.013663651569307862,192.30229465854774,0.6,0.8,D
0.021132016843059622,194.63861429142946,0.6,1.0,D
0.0236160029154815,192.8170684583834,0.6,1.2,D
0.03549762816178861,194.5624103263565,0.6,1.4,D
0.028918308664489554,195.2628352701377,0.6,1.6,D
0.035160232155054205,194.3034544646498,0.6,1.8,D
0.02518995620522484,194.88747956291283,0.6,2.0,D
0.009888884951226992,191.5818402720433,0.8,0.2,D
0.00580797282402383,192.18307381437577,0.8,0.4,D
0.017277420203604083,194.54410820502918,0.8,0.6,D
0.017027244272592803,190.99542572696012,0.8,0.8,D
0.01611482932511524,194.96626043188513,0.8,1.0,D
0.01324952780883272,192.1009588251948,0.8,1.2,D
0.019139382858701454,194.74799660696098,0.8,1.4,D
0.013160446782819097,194.31763088299763,0.8,1.6,D
0.02101285625838599,194.9139767362215,0.8,1.8,D
0.026226914634290357,194.96879236473328,0.8,2.0,D
0.03111023870191383,194.20156347946468,1.0,0.2,D
0.01067711609281022,192.93506648963546,1.0,0.4,D
0.02093454402564217,194.08645948038654,1.0,0.6,D
0.017638120397437434,191.91587636559987,1.0,0.8,D
0.015455055446913115,194.12542856487494,1.0,1.0,D
0.015517686612905325,193.68568566446257,1.0,1.2,D
0.0199869275133903,195.0764216482441,1.0,1.4,D
0.01764790731290754,193.79189348041328,1.0,1.6,D
0.01814551851142564,195.42012893404848,1.0,1.8,D
0.034045301448335945,192.95498446646639,1.0,2.0,D
0.005883049260694423,195.24849660446176,0.2,0.2,LNGL
0.007024161774984879,193.6267698726854,0.2,0.4,LNGL
