w,iterate,binID
2.508778062585002e-11,44,"[2,3]"
1.4158570532961317e-11,45,"[2,3]"
1.5106021520590852e-14,46,"[2,3]"
2.249106810843077e-10,47,"[2,3]"
4.657619176611535e-5,48,"[2,3]"
1.3257197877213903e-8,49,"[2,3]"
1.0702135860880909e-5,50,"[2,3]"
1.531715612243829e-6,51,"[2,3]"
2.1155106401360944e-5,52,"[2,3]"
5.452886107510919e-13,53,"[2,3]"
3.304846698420118e-5,54,"[2,3]"
4.738953770385972e-7,55,"[2,3]"
8.966418312253652e-7,56,"[2,3]"
0.00036407403722144813,57,"[2,3]"
1.929657287276832e-5,58,"[2,3]"
4.399362098031962e-6,59,"[2,3]"
2.334193765907124e-9,60,"[2,3]"
2.0856682637001266e-5,61,"[2,3]"
0.0002953032774657788,62,"[2,3]"
0.0008243488413152736,63,"[2,3]"
0.0015720348376997138,64,"[2,3]"
3.0549630517678336e-19,65,"[2,3]"
6.141212157109615e-5,66,"[2,3]"
0.0001370850350156795,67,"[2,3]"
1.9857197766786654e-8,68,"[2,3]"
2.4781779994981916e-11,69,"[2,3]"
5.863877341957612e-6,70,"[2,3]"
2.2763648571849325e-5,71,"[2,3]"
1.4752913896885671e-7,72,"[2,3]"
0.0027962170236493842,73,"[2,3]"
0.0006428629180742827,74,"[2,3]"
9.457386907433692e-7,75,"[2,3]"
8.729659666868165e-5,76,"[2,3]"
1.0770494237856748e-8,77,"[2,3]"
2.544931526093033e-24,78,"[2,3]"
6.983714135889637e-8,79,"[2,3]"
2.3985987727487137e-13,80,"[2,3]"
2.2842960300249918e-14,81,"[2,3]"
0.002595268691363005,82,"[2,3]"
0.0003018862669458225,83,"[2,3]"
1.5723239672233633e-5,84,"[2,3]"
1.658351949105917e-9,85,"[2,3]"
3.5963739516248586e-5,86,"[2,3]"
7.374168466844268e-6,87,"[2,3]"
0.00017720470742794376,88,"[2,3]"
6.222903461130051e-8,89,"[2,3]"
5.445363782630161e-6,90,"[2,3]"
2.253924189080921e-5,91,"[2,3]"
1.715855644153412e-6,92,"[2,3]"
5.901379099091024e-5,93,"[2,3]"
7.4263885913467376e-6,94,"[2,3]"
7.24053756554632e-5,95,"[2,3]"
0.0012087735594290975,96,"[2,3]"
0.0027579559200057026,97,"[2,3]"
0.015179950385207652,98,"[2,3]"
0.018907058524556243,99,"[2,3]"
0.018286517592616344,100,"[2,3]"
0.0024027165665876284,1,"[3,3]"
0.0019267579751748672,2,"[3,3]"
0.0006890051895130718,3,"[3,3]"
0.001101151971290981,4,"[3,3]"
0.000966049376051905,5,"[3,3]"
3.4614622873768495e-6,6,"[3,3]"
4.557543910378759e-7,7,"[3,3]"
0.0013867793795767143,8,"[3,3]"
0.005459986588312847,9,"[3,3]"
4.727169745333581e-9,10,"[3,3]"
0.00030302028437236884,11,"[3,3]"
0.0013050604528543547,12,"[3,3]"
0.002665267627621363,13,"[3,3]"
0.00420524996766635,14,"[3,3]"
0.0009172005776029722,15,"[3,3]"
5.299924110912538e-10,16,"[3,3]"
1.1464183666832408e-5,17,"[3,3]"
1.0034629590116633e-5,18,"[3,3]"
1.2467289783521733e-7,19,"[3,3]"
0.00014435355657506845,20,"[3,3]"
0.00013203582208863452,21,"[3,3]"
3.269199844740746e-10,22,"[3,3]"
5.23606443141868e-6,23,"[3,3]"
1.1345444334797741e-13,24,"[3,3]"
5.347095409272502e-6,25,"[3,3]"
5.3998326474487995e-5,26,"[3,3]"
0.0042877780026701106,27,"[3,3]"
0.00017861510882337755,28,"[3,3]"
0.0008431454839803029,29,"[3,3]"
0.011441530648453503,30,"[3,3]"
0.015452857637759243,31,"[3,3]"
0.013874176857404247,32,"[3,3]"
0.014837489314055137,33,"[3,3]"
0.012488189337324021,34,"[3,3]"
0.006437415057344858,35,"[3,3]"
0.001610908398748691,36,"[3,3]"
0.00036416749138037095,37,"[3,3]"
5.9445914745619296e-5,38,"[3,3]"
4.275640738079552e-6,39,"[3,3]"
5.914016206350367e-5,40,"[3,3]"
7.402765997002554e-7,41,"[3,3]"
1.3350757279108678e-9,42,"[3,3]"
7.082400285723326e-15,43,"[3,3]"
1.464899752386071e-7,44,"[3,3]"
5.392660936312675e-9,45,"[3,3]"
1.891063363222633e-17,46,"[3,3]"
3.5027612481077966e-6,47,"[3,3]"
7.393601762069434e-13,48,"[3,3]"
1.7023909151982018e-16,49,"[3,3]"
7.07709172859474e-7,50,"[3,3]"
1.3166772468340294e-6,51,"[3,3]"
0.0003482968505392412,52,"[3,3]"
0.0004127471037738217,53,"[3,3]"
0.003532905774813604,54,"[3,3]"
0.0018449390287028971,55,"[3,3]"
0.00998815758131879,56,"[3,3]"
0.008296715312741626,57,"[3,3]"
0.001460316891642342,58,"[3,3]"
0.009174809621855433,59,"[3,3]"
0.0006966774913471754,60,"[3,3]"
1.1559720320525501e-10,61,"[3,3]"
1.0452174566547133e-11,62,"[3,3]"
2.8099737467005733e-14,63,"[3,3]"
4.5663340287529906e-8,64,"[3,3]"
9.518168980686243e-6,65,"[3,3]"
0.0004725565283615172,66,"[3,3]"
2.5621912616764717e-10,67,"[3,3]"
4.787154648683608e-9,68,"[3,3]"
7.012522672781714e-9,69,"[3,3]"
4.744439053991673e-9,70,"[3,3]"
0.00011181190471216256,71,"[3,3]"
7.594747960113603e-12,72,"[3,3]"
9.751708999047784e-15,73,"[3,3]"
0.003238260499240693,74,"[3,3]"
1.6016102718612122e-6,75,"[3,3]"
0.00042349970864459285,76,"[3,3]"
3.7607532300612174e-19,77,"[3,3]"
0.0014758814812736133,78,"[3,3]"
0.0003177434537041031,79,"[3,3]"
0.003698758532910858,80,"[3,3]"
0.0018501374592808366,81,"[3,3]"
0.0041732984416537385,82,"[3,3]"
8.974680283109357e-5,83,"[3,3]"
3.274187215634297e-7,84,"[3,3]"
5.7918055908134205e-6,85,"[3,3]"
1.8543387953916323e-17,86,"[3,3]"
8.80978971587592e-8,87,"[3,3]"
2.522274397557541e-7,88,"[3,3]"
5.751492345516763e-12,89,"[3,3]"
1.9090947455395196e-12,90,"[3,3]"
3.0395461071494514e-5,91,"[3,3]"
1.3733047147981473e-5,92,"[3,3]"
1.1297012801582563e-12,93,"[3,3]"
0.0006922751079569802,94,"[3,3]"
0.0014336484185686173,95,"[3,3]"
3.1786884494127414e-11,96,"[3,3]"
0.00018991001936447975,97,"[3,3]"
3.9825891637282804e-8,98,"[3,3]"
0.0001145189644621977,99,"[3,3]"
0.0001946707900477994,100,"[3,3]"
0.003397608445868222,1,"[4,3]"
0.0001470865351813504,2,"[4,3]"
1.979996468704849e-5,3,"[4,3]"
0.000120557365134104,4,"[4,3]"
3.3878429917072555e-8,5,"[4,3]"
9.056951618972382e-9,6,"[4,3]"
0.0022872937684525756,7,"[4,3]"
0.00042558314908753306,8,"[4,3]"
0.000386818281620763,9,"[4,3]"
0.00028537363214662254,10,"[4,3]"
0.003085953278749427,11,"[4,3]"
0.0006910403005786618,12,"[4,3]"
0.00030021399534079873,13,"[4,3]"
0.0020785807283547485,14,"[4,3]"
0.0029579835848408125,15,"[4,3]"
2.5315149858660593e-11,16,"[4,3]"
9.02543816999965e-14,17,"[4,3]"
5.991364150573729e-14,18,"[4,3]"
0.00042392743294771186,19,"[4,3]"
3.3362917313591126e-6,20,"[4,3]"
1.614429447477198e-5,21,"[4,3]"
1.5146501267111242e-6,22,"[4,3]"
3.5230051873866854e-14,23,"[4,3]"
1.1535919681809157e-5,24,"[4,3]"
4.637296181541609e-6,25,"[4,3]"
9.78991009236338e-16,26,"[4,3]"
5.914656137725506e-14,27,"[4,3]"
1.8902932961065587e-8,28,"[4,3]"
0.003083220071850392,29,"[4,3]"
0.000943539422087815,30,"[4,3]"
0.001221075084967362,31,"[4,3]"
8.326012478767023e-5,32,"[4,3]"
0.00010824964775292192,33,"[4,3]"
0.0002236625673361337,34,"[4,3]"
3.690926351502483e-14,35,"[4,3]"
1.6464857263276435e-5,36,"[4,3]"
8.190260670967094e-5,37,"[4,3]"
0.00013491278586205167,38,"[4,3]"
8.231361021105234e-5,39,"[4,3]"
2.3476086189837288e-8,40,"[4,3]"
3.3778124103134774e-7,41,"[4,3]"
2.457039262288128e-13,42,"[4,3]"
2.2563060630491864e-7,43,"[4,3]"
2.1630564228388495e-8,44,"[4,3]"
3.7234722893637965e-13,45,"[4,3]"
1.3609282413352128e-5,46,"[4,3]"
1.242082057719732e-6,47,"[4,3]"
1.7884103598369594e-10,48,"[4,3]"
8.679925391662013e-11,49,"[4,3]"
3.234492492283999e-5,50,"[4,3]"
0.0002846657856262418,51,"[4,3]"
0.0004206399047005475,52,"[4,3]"
1.0949563518820695e-5,53,"[4,3]"
1.672670693116229e-7,54,"[4,3]"
4.448962058948417e-13,55,"[4,3]"
2.1918228234279916e-6,56,"[4,3]"
6.089888924515208e-8,57,"[4,3]"
2.3321899533928192e-5,58,"[4,3]"
6.79549298497534e-18,59,"[4,3]"
2.642361635023006e-5,60,"[4,3]"
4.012906097706486e-7,61,"[4,3]"
0.00035269452630524306,62,"[4,3]"
4.539287181356911e-6,63,"[4,3]"
6.261252926911263e-5,64,"[4,3]"
5.780329540117453e-10,65,"[4,3]"
0.00011471846911404814,66,"[4,3]"
1.7099105699767437e-5,67,"[4,3]"
0.0009976264062773793,68,"[4,3]"
0.0026708896104538178,69,"[4,3]"
5.792865136757376e-10,70,"[4,3]"
4.706465788498124e-11,71,"[4,3]"
3.3859309440633395e-6,72,"[4,3]"
4.3161713880067706e-5,73,"[4,3]"
2.3189695450885177e-8,74,"[4,3]"
8.176911997786407e-7,75,"[4,3]"
2.564065911290904e-12,76,"[4,3]"
0.00015477383582428414,77,"[4,3]"
0.0013726298881751855,78,"[4,3]"
0.00021329966216739916,79,"[4,3]"
0.00298508053891636,80,"[4,3]"
0.002539086387276151,81,"[4,3]"
0.0024976406707553126,82,"[4,3]"
6.713938947153476e-6,83,"[4,3]"
1.6376685896850774e-5,84,"[4,3]"
0.0016853240106681079,85,"[4,3]"
0.002546686874754532,86,"[4,3]"
0.002529945915174034,87,"[4,3]"
0.0019155215833381299,88,"[4,3]"
0.0021408433909811814,89,"[4,3]"
0.004615144241492016,90,"[4,3]"
0.011050087075080754,91,"[4,3]"
0.012112831950546885,92,"[4,3]"
0.017937954374324,93,"[4,3]"
0.01788248687583993,94,"[4,3]"
0.01068991813852822,95,"[4,3]"
0.009669517194815793,96,"[4,3]"
0.008863869521871898,97,"[4,3]"
0.008376692142717922,98,"[4,3]"
0.0012340738067144346,99,"[4,3]"
0.0018800124655933166,100,"[4,3]"
0.0040940122558975325,1,"[5,3]"
0.00036162666415293597,2,"[5,3]"
1.4785644150705374e-6,3,"[5,3]"
0.00022379835953692363,4,"[5,3]"
1.426151980393484e-7,5,"[5,3]"
8.774814731466689e-11,6,"[5,3]"
5.633623535892355e-9,7,"[5,3]"
1.1917544413533358e-5,8,"[5,3]"
0.00032094962054297145,9,"[5,3]"
1.794636286094714e-11,10,"[5,3]"
9.121908383267375e-5,11,"[5,3]"
0.0024484736990022238,12,"[5,3]"
0.0016402574817188154,13,"[5,3]"
7.235915335234605e-12,14,"[5,3]"
3.3808633028066956e-7,15,"[5,3]"
6.348780994522835e-10,16,"[5,3]"
3.5962513026023873e-13,17,"[5,3]"
0.00032981172053111763,18,"[5,3]"
4.3120890578464727e-19,19,"[5,3]"
0.00015471940661364525,20,"[5,3]"
2.764114537635243e-5,21,"[5,3]"
4.229833222100752e-6,22,"[5,3]"
5.6087098141533645e-12,23,"[5,3]"
0.002016191748745395,24,"[5,3]"
0.0021613653917747925,25,"[5,3]"
0.0007864530862576233,26,"[5,3]"
1.2097597845984828e-6,27,"[5,3]"
0.0003220602734705827,28,"[5,3]"
1.7666693753461092e-7,29,"[5,3]"
2.3889096255185957e-8,30,"[5,3]"
8.256026110879465e-8,31,"[5,3]"
0.0003821783937827924,32,"[5,3]"
0.00019642767541447743,33,"[5,3]"
8.654385237720406e-10,34,"[5,3]"
0.0005783708229569785,35,"[5,3]"
2.790845297515892e-9,36,"[5,3]"
4.0426156066079787e-7,37,"[5,3]"
4.35126972015905e-10,38,"[5,3]"
2.407751856139927e-18,39,"[5,3]"
8.427019869148902e-6,40,"[5,3]"
1.5005248366483481e-7,41,"[5,3]"
0.00014923765475461192,42,"[5,3]"
1.9963284980086233e-6,43,"[5,3]"
1.3808834509574305e-5,44,"[5,3]"
1.8375915010196948e-5,45,"[5,3]"
0.00017399009870613192,46,"[5,3]"
2.4040607901199334e-15,47,"[5,3]"
4.480873668937578e-8,48,"[5,3]"
2.0760601727967947e-5,49,"[5,3]"
6.77416451862345e-7,50,"[5,3]"
1.009446042595322e-8,51,"[5,3]"
2.8408277850512166e-6,52,"[5,3]"
0.0009308077175977919,53,"[5,3]"
1.4018022384916287e-15,54,"[5,3]"
4.944319954823573e-7,55,"[5,3]"
0.0001352165076348004,56,"[5,3]"
7.39222523274933e-5,57,"[5,3]"
7.714315048284505e-14,58,"[5,3]"
4.831077554273802e-5,59,"[5,3]"
2.721879954288701e-6,60,"[5,3]"
8.887347098161187e-12,61,"[5,3]"
2.0863362310658637e-6,62,"[5,3]"
0.0005619200792444831,63,"[5,3]"
0.00024037868263270822,64,"[5,3]"
4.518585611163463e-5,65,"[5,3]"
0.0030480958433559266,66,"[5,3]"
0.0003615293757993727,67,"[5,3]"
2.1863851613807475e-5,68,"[5,3]"
0.00011754021172208298,69,"[5,3]"
5.725143573193241e-7,70,"[5,3]"
1.0213162559297369e-10,71,"[5,3]"
8.569926306769366e-8,72,"[5,3]"
0.00042585082091675067,73,"[5,3]"
6.78086840228461e-7,74,"[5,3]"
4.142983267723187e-7,75,"[5,3]"
9.390920070739848e-7,76,"[5,3]"
3.780587281015936e-8,77,"[5,3]"
6.72435358496227e-5,78,"[5,3]"
9.374260978684852e-10,79,"[5,3]"
4.817967336136203e-18,80,"[5,3]"
1.5501359272847003e-9,81,"[5,3]"
0.0038081094562583792,82,"[5,3]"
0.01322800917388652,83,"[5,3]"
0.006738381532147122,84,"[5,3]"
0.009421022644619324,85,"[5,3]"
0.003513072740369753,86,"[5,3]"
0.006960464389582057,87,"[5,3]"
0.004127898538893045,88,"[5,3]"
0.0008283891334328285,89,"[5,3]"
0.00010694462717248838,90,"[5,3]"
0.0006532978077032778,91,"[5,3]"
1.3703573840837466e-7,92,"[5,3]"
8.196026146466437e-5,93,"[5,3]"
5.048683700243793e-15,94,"[5,3]"
1.1698246401689648e-10,95,"[5,3]"
1.7575211438812665e-6,96,"[5,3]"
4.150869452270926e-6,97,"[5,3]"
0.00025948663944610014,98,"[5,3]"
0.0025367831884432796,99,"[5,3]"
0.001845205732312923,100,"[5,3]"
0.017249125306748467,1,"[6,3]"
0.014236718651436869,2,"[6,3]"
0.01068752046840683,3,"[6,3]"
0.010866672875322572,4,"[6,3]"
0.010548390202114575,5,"[6,3]"
0.011504774792764827,6,"[6,3]"
0.007424758211644559,7,"[6,3]"
0.024003439957269737,8,"[6,3]"
0.02073245544932902,9,"[6,3]"
0.027301983669436196,10,"[6,3]"
0.02741107710693122,11,"[6,3]"
0.01067886538283415,12,"[6,3]"
0.010012369172223791,13,"[6,3]"
0.0074201743820818174,14,"[6,3]"
0.011579091945400563,15,"[6,3]"
0.00581620649223681,16,"[6,3]"
0.0016890313741270856,17,"[6,3]"
2.8838858257991258e-5,18,"[6,3]"
1.5636787917742964e-18,19,"[6,3]"
7.651811217405339e-5,20,"[6,3]"
0.0007061455008502511,21,"[6,3]"
0.0029741318582730304,22,"[6,3]"
0.003875506808685183,23,"[6,3]"
0.0037121554860011516,24,"[6,3]"
0.010061177029951457,25,"[6,3]"
0.015529496437549178,26,"[6,3]"
0.017388894876795492,27,"[6,3]"
0.011003940694493931,28,"[6,3]"
0.00039163429970439067,29,"[6,3]"
0.006423867536900753,30,"[6,3]"
0.0009132384490827764,31,"[6,3]"
0.0041840376503381035,32,"[6,3]"
0.007747403238513962,33,"[6,3]"
3.9107441771819615e-6,34,"[6,3]"
0.00022666236515618955,35,"[6,3]"
0.0005223166652195534,36,"[6,3]"
0.004930250565283243,37,"[6,3]"
0.009948525040894477,38,"[6,3]"
0.0019308858807139454,39,"[6,3]"
0.006392962072046142,40,"[6,3]"
0.004954655604975108,41,"[6,3]"
0.012034569742999027,42,"[6,3]"
0.007754842629505442,43,"[6,3]"
0.0048377391163828476,44,"[6,3]"
0.0011142927601889051,45,"[6,3]"
2.313869103807206e-5,46,"[6,3]"
0.00015329568088117478,47,"[6,3]"
0.0005014970374610985,48,"[6,3]"
4.360949139357501e-5,49,"[6,3]"
2.9369883002317464e-6,50,"[6,3]"
2.342423466369355e-10,51,"[6,3]"
3.622431861168135e-5,52,"[6,3]"
2.1539495113775704e-10,53,"[6,3]"
1.380767586580458e-9,54,"[6,3]"
1.1744638624942772e-10,55,"[6,3]"
0.00013320052184500006,56,"[6,3]"
0.0006562998875167668,57,"[6,3]"
0.0023598635595892753,58,"[6,3]"
0.0031993583908975867,59,"[6,3]"
0.0035634996512979855,60,"[6,3]"
0.004077992570780706,61,"[6,3]"
0.0020051877914243226,62,"[6,3]"
0.003638437754828638,63,"[6,3]"
0.008420842442695921,64,"[6,3]"
0.0214269266344809,65,"[6,3]"
0.00964664410607864,66,"[6,3]"
0.014848794551941028,67,"[6,3]"
0.012268765326275436,68,"[6,3]"
0.003923807197268473,69,"[6,3]"
3.828495486139486e-6,70,"[6,3]"
2.1023499113647558e-8,71,"[6,3]"
2.6997428532788992e-5,72,"[6,3]"
2.475014466305181e-11,73,"[6,3]"
7.366583982132097e-10,74,"[6,3]"
8.820472040551033e-6,75,"[6,3]"
2.916634091412653e-9,76,"[6,3]"
4.9146385413164566e-15,77,"[6,3]"
0.00011746908742748249,78,"[6,3]"
5.8327718481714766e-6,79,"[6,3]"
3.2717105058516694e-5,80,"[6,3]"
8.669365371828139e-5,81,"[6,3]"
9.033683801852783e-8,82,"[6,3]"
8.472344313839708e-7,83,"[6,3]"
3.29815642813617e-5,84,"[6,3]"
1.9698228929027154e-6,85,"[6,3]"
5.199845093224496e-6,86,"[6,3]"
3.305235454349452e-6,87,"[6,3]"
0.0012137598135046575,88,"[6,3]"
0.004583334668923948,89,"[6,3]"
7.1332499529086e-16,90,"[6,3]"
2.866735783189418e-24,91,"[6,3]"
9.255171651026518e-6,92,"[6,3]"
1.0727895972123027e-9,93,"[6,3]"
8.615511652580879e-7,94,"[6,3]"
2.3047789563527086e-6,95,"[6,3]"
3.0248245704367037e-17,96,"[6,3]"
8.381117844640656e-18,97,"[6,3]"
4.448477490430818e-6,98,"[6,3]"
8.583684539535985e-14,99,"[6,3]"
1.6865635105473053e-5,100,"[6,3]"
0.006667101950503956,1,"[7,3]"
0.008990644830296147,2,"[7,3]"
0.02473959217371363,3,"[7,3]"
0.005608024744476475,4,"[7,3]"
0.0015213959228999976,5,"[7,3]"
1.467310950338517e-11,6,"[7,3]"
3.452978434268059e-5,7,"[7,3]"
8.272337109443473e-8,8,"[7,3]"
7.109312505794756e-5,9,"[7,3]"
1.4391838244431594e-16,10,"[7,3]"
1.0698732782714289e-12,11,"[7,3]"
5.834767583035048e-11,12,"[7,3]"
9.994013458026224e-6,13,"[7,3]"
2.7417327203280433e-5,14,"[7,3]"
0.00012560865608023488,15,"[7,3]"
0.0003457150493236684,16,"[7,3]"
2.741517816461051e-7,17,"[7,3]"
0.00020696782564509107,18,"[7,3]"
6.173298517268167e-6,19,"[7,3]"
7.536144968405729e-7,20,"[7,3]"
3.0449518824140163e-12,21,"[7,3]"
0.00037943575436782327,22,"[7,3]"
4.2599194415853266e-8,23,"[7,3]"
8.582228678145918e-6,24,"[7,3]"
3.9018728777170506e-5,25,"[7,3]"
8.255006349632324e-11,26,"[7,3]"
6.749067162979544e-9,27,"[7,3]"
1.3559818681321894e-5,28,"[7,3]"
2.2746204574413243e-7,29,"[7,3]"
2.478492490147259e-5,30,"[7,3]"
0.00020621050928168748,31,"[7,3]"
1.1567896354517079e-27,32,"[7,3]"
1.2385912044807849e-8,33,"[7,3]"
9.446486819587843e-19,34,"[7,3]"
3.4316450183560877e-9,35,"[7,3]"
3.648458644124009e-14,36,"[7,3]"
3.804764885677209e-5,37,"[7,3]"
3.169870738426524e-8,38,"[7,3]"
2.9975398099478273e-10,39,"[7,3]"
1.972046396912949e-5,40,"[7,3]"
0.0012707326888704543,41,"[7,3]"
9.733762316244059e-9,42,"[7,3]"
1.37253030912847e-8,43,"[7,3]"
1.9216475584021726e-5,44,"[7,3]"
0.0009005641088108448,45,"[7,3]"
0.0004544586438898412,46,"[7,3]"
3.1247147129933104e-13,47,"[7,3]"
2.064171797600418e-7,48,"[7,3]"
2.7522021886903296e-9,49,"[7,3]"
0.00015496215921670343,50,"[7,3]"
5.25089874963012e-7,51,"[7,3]"
2.6161901829893305e-6,52,"[7,3]"
2.500424736816379e-12,53,"[7,3]"
3.6442622748273924e-8,54,"[7,3]"
1.0830866926961432e-10,55,"[7,3]"
3.037413768112929e-6,56,"[7,3]"
1.4807531958173654e-10,57,"[7,3]"
1.6520803459374342e-6,58,"[7,3]"
6.050187819308225e-8,59,"[7,3]"
9.87049496512997e-8,60,"[7,3]"
5.560090929755159e-9,61,"[7,3]"
5.771167300747179e-8,62,"[7,3]"
4.463945693004446e-12,63,"[7,3]"
1.5946187813964624e-6,64,"[7,3]"
0.0003899502133923932,65,"[7,3]"
0.0003388757758170539,66,"[7,3]"
0.0036033001007062956,67,"[7,3]"
0.005675631987981323,68,"[7,3]"
0.0011712661827596885,69,"[7,3]"
0.003929800283676437,70,"[7,3]"
0.011064066991260293,71,"[7,3]"
0.012520424114954387,72,"[7,3]"
0.007493809463585571,73,"[7,3]"
0.006006444986745965,74,"[7,3]"
0.011029535332510127,75,"[7,3]"
0.017482492747531424,76,"[7,3]"
0.008327744831696056,77,"[7,3]"
0.0062096137465947375,78,"[7,3]"
0.008105753256361864,79,"[7,3]"
0.005928256577814442,80,"[7,3]"
0.002832308751628977,81,"[7,3]"
8.516599725827572e-6,82,"[7,3]"
1.4649785652934699e-5,83,"[7,3]"
5.235532887917379e-6,84,"[7,3]"
1.6949762111263782e-9,85,"[7,3]"
4.287204172870836e-11,86,"[7,3]"
9.695895471039373e-14,87,"[7,3]"
1.9143049768649586e-5,88,"[7,3]"
4.0216432693668245e-5,89,"[7,3]"
4.287905196853791e-14,90,"[7,3]"
1.3565808090931607e-6,91,"[7,3]"
1.69248053552577e-5,92,"[7,3]"
2.2028606307575652e-7,93,"[7,3]"
0.00038336146379221354,94,"[7,3]"
0.00020345636690006808,95,"[7,3]"
0.00047548264636069224,96,"[7,3]"
0.00013385721491748323,97,"[7,3]"
6.553783213102521e-5,98,"[7,3]"
4.867455446589409e-12,99,"[7,3]"
0.0004948432277614904,100,"[7,3]"
0.004477944131859193,1,"[8,3]"
0.0052771701811895715,2,"[8,3]"
0.003879139076601162,3,"[8,3]"
0.007631812559835498,4,"[8,3]"
0.008234809540953495,5,"[8,3]"
0.007120929580099632,6,"[8,3]"
0.003677397651431715,7,"[8,3]"
1.843027284523405e-7,8,"[8,3]"
5.478473231763023e-7,9,"[8,3]"
4.959339116740671e-5,10,"[8,3]"
1.0741550215674197e-19,11,"[8,3]"
2.4921406552720807e-8,12,"[8,3]"
1.6619640255846113e-6,13,"[8,3]"
5.530968402148393e-17,14,"[8,3]"
1.2874434625986623e-7,15,"[8,3]"
2.2794460615083892e-5,16,"[8,3]"
5.422055656026346e-9,17,"[8,3]"
5.607085603193682e-5,18,"[8,3]"
3.1011295030406677e-10,19,"[8,3]"
1.815057005066469e-8,20,"[8,3]"
8.64206642559573e-6,21,"[8,3]"
3.6295413330696465e-7,22,"[8,3]"
4.7082939352667226e-5,23,"[8,3]"
4.177030800855211e-6,24,"[8,3]"
0.0005084474730351527,25,"[8,3]"
3.0875374987103627e-26,26,"[8,3]"
2.4979025322634386e-12,27,"[8,3]"
4.238411248538336e-9,28,"[8,3]"
8.750283357080578e-10,29,"[8,3]"
4.2368781298499076e-6,30,"[8,3]"
4.781451660796848e-6,31,"[8,3]"
0.001613499488753539,32,"[8,3]"
0.0032169182543053763,33,"[8,3]"
0.004773298743953167,34,"[8,3]"
0.0022567522200877773,35,"[8,3]"
0.0023440090871643523,36,"[8,3]"
0.0029364085809273507,37,"[8,3]"
0.016788614267980784,38,"[8,3]"
0.021788549390631788,39,"[8,3]"
0.013810833472161953,40,"[8,3]"
0.028125557965003396,41,"[8,3]"
0.026992357179684345,42,"[8,3]"
0.03378539640842934,43,"[8,3]"
0.03358920244909951,44,"[8,3]"
0.06076955608702108,45,"[8,3]"
0.06567359211415087,46,"[8,3]"
0.05855961704214775,47,"[8,3]"
0.059686461786712365,48,"[8,3]"
0.03311179334498575,49,"[8,3]"
0.04638674431177288,50,"[8,3]"
0.04432632413929161,51,"[8,3]"
0.03848404767447893,52,"[8,3]"
0.045612585710236936,53,"[8,3]"
0.047185099029638036,54,"[8,3]"
0.046737327271763704,55,"[8,3]"
0.053599207960258,56,"[8,3]"
0.04486689615304125,57,"[8,3]"
0.0278332558687517,58,"[8,3]"
0.041824715653217506,59,"[8,3]"
0.04801213936896824,60,"[8,3]"
0.037378116654883574,61,"[8,3]"
0.016732232730611446,62,"[8,3]"
0.010328722031847872,63,"[8,3]"
0.01809772288751856,64,"[8,3]"
0.022028371969826977,65,"[8,3]"
0.027508802107573005,66,"[8,3]"
0.020658136336271993,67,"[8,3]"
0.01979584095783363,68,"[8,3]"
0.01680903548197592,69,"[8,3]"
0.012017959410028665,70,"[8,3]"
0.012919890025983658,71,"[8,3]"
0.0020005125812556407,72,"[8,3]"
0.005789025755782325,73,"[8,3]"
0.00882039216702614,74,"[8,3]"
0.012471810917900073,75,"[8,3]"
0.019350969070106534,76,"[8,3]"
0.01207873712363727,77,"[8,3]"
0.00932115860908801,78,"[8,3]"
0.012614205621375102,79,"[8,3]"
0.019238764898400772,80,"[8,3]"
0.04164883583456784,81,"[8,3]"
0.05267747268480967,82,"[8,3]"
0.03916072840795868,83,"[8,3]"
0.037323235934858465,84,"[8,3]"
0.01824823926184443,85,"[8,3]"
0.020401968107811235,86,"[8,3]"
0.02619921255392514,87,"[8,3]"
0.008325318779244386,88,"[8,3]"
0.010427973816083172,89,"[8,3]"
0.01956329804030111,90,"[8,3]"
0.03646588776990926,91,"[8,3]"
0.028293268764468686,92,"[8,3]"
0.04189075352279475,93,"[8,3]"
0.04338659040402463,94,"[8,3]"
0.07425094062755139,95,"[8,3]"
0.04190206684716393,96,"[8,3]"
0.05801190963600784,97,"[8,3]"
0.03494206541878219,98,"[8,3]"
0.027028511878601547,99,"[8,3]"
0.04575805008866129,100,"[8,3]"
0.019271409198143543,1,"[9,3]"
0.028956970448648346,2,"[9,3]"
0.02980525951520383,3,"[9,3]"
0.02573356557685421,4,"[9,3]"
0.024577112767533833,5,"[9,3]"
0.020013648490534698,6,"[9,3]"
0.014587246342178098,7,"[9,3]"
0.038519010656311484,8,"[9,3]"
0.05945173101581225,9,"[9,3]"
0.048574621844812586,10,"[9,3]"
0.051695583307489565,11,"[9,3]"
0.06602108727563781,12,"[9,3]"
0.07502878391529914,13,"[9,3]"
0.0649223448352956,14,"[9,3]"
0.04437163420771755,15,"[9,3]"
0.03705195152914117,16,"[9,3]"
0.04820247079197856,17,"[9,3]"
0.03628446955129292,18,"[9,3]"
0.051980168394641965,19,"[9,3]"
0.062366415494163364,20,"[9,3]"
0.04738842327900321,21,"[9,3]"
0.0551040346509593,22,"[9,3]"
0.06456274251972016,23,"[9,3]"
0.08030713261912513,24,"[9,3]"
0.06384084133911076,25,"[9,3]"
0.08302120543187604,26,"[9,3]"
0.07321653554473746,27,"[9,3]"
0.07179375956765988,28,"[9,3]"
