binprob,loss,x,y,method
0.006660896337166726,3.153619777068335e-5,0.1,0.4,LNGL
0.007390408060999425,3.849944676501678e-5,0.1,0.5,LNGL
0.00853387987311013,0.0001328078076637184,0.1,0.6,LNGL
0.007539391864027023,0.0004343233760467512,0.1,0.7,LNGL
0.00886602852411882,0.0008203026856313952,0.1,0.8,LNGL
0.013537026400078244,0.0013639939158307428,0.1,0.9,LNGL
0.017050422272278126,0.0010447205281045855,0.1,1.0,LNGL
0.004672945649840466,0.0012301913954745557,0.2,0.1,LNGL
0.005622157694329409,0.0007042377640597584,0.2,0.2,LNGL
0.00888744495565392,0.00014032975262369754,0.2,0.3,LNGL
0.006805236739528916,2.2435728454941185e-5,0.2,0.4,LNGL
0.007351296473327506,0.00015119104323417496,0.2,0.5,LNGL
0.008456509425935893,0.0002512501721537048,0.2,0.6,LNGL
0.007612694485566439,0.0005561287112448367,0.2,0.7,LNGL
0.009193703325609596,0.0008471560083490428,0.2,0.8,LNGL
0.012012207552477156,0.0018131863678353113,0.2,0.9,LNGL
0.015283311226723191,0.0019058946523452483,0.2,1.0,LNGL
0.004404637340023574,0.004061607414288521,0.3,0.1,LNGL
0.00511203905487636,0.002405378486121362,0.3,0.2,LNGL
0.008068928073773959,0.000958498618866463,0.3,0.3,LNGL
0.006783497122578489,0.0005896060236741946,0.3,0.4,LNGL
0.006951449726488113,3.194093610659904e-5,0.3,0.5,LNGL
0.008688308108452404,0.00011835464265362126,0.3,0.6,LNGL
0.007628028559178292,0.0004362472274478394,0.3,0.7,LNGL
0.008823526984906805,0.0012451406924787825,0.3,0.8,LNGL
0.011962061651893268,0.002537194915057584,0.3,0.9,LNGL
0.013541589261028822,0.0019736584161853137,0.3,1.0,LNGL
0.004385610309820896,0.0007247035983813958,0.4,0.1,LNGL
0.005240188713062762,0.0003425546352411647,0.4,0.2,LNGL
0.00839361516749775,7.805344077554374e-5,0.4,0.3,LNGL
0.006357734246145461,5.791719652410115e-5,0.4,0.4,LNGL
0.007105070066618692,0.0001879953626399452,0.4,0.5,LNGL
0.008543732388291694,0.0005858699427047236,0.4,0.6,LNGL
0.007961510812294752,0.0008256675137385868,0.4,0.7,LNGL
0.008544228315782186,0.0014650764463001085,0.4,0.8,LNGL
0.01197762111288743,0.0021860500056701464,0.4,0.9,LNGL
0.014218902746746866,0.002334647574227938,0.4,1.0,LNGL
0.004532744394379798,0.0005880717364757701,0.5,0.1,LNGL
0.004840153559441991,0.00019926688254940213,0.5,0.2,LNGL
0.0066091769013999725,1.6902379572474514e-5,0.5,0.3,LNGL
0.006691074119847582,9.675662523285418e-5,0.5,0.4,LNGL
0.007441992698975589,0.00025940534167120244,0.5,0.5,LNGL
0.008769228348843581,0.0008379972184704839,0.5,0.6,LNGL
0.008210387663474516,0.0010931190914066447,0.5,0.7,LNGL
0.009656059394657272,0.001539905766195169,0.5,0.8,LNGL
0.01201725676599329,0.002213708341352509,0.5,0.9,LNGL
0.014685836849080654,0.0026990546236445837,0.5,1.0,LNGL
0.004922312007132622,0.000658721387801928,0.6,0.1,LNGL
0.00546838808607716,0.0002288086374506772,0.6,0.2,LNGL
0.006991595438393125,6.404347188279979e-5,0.6,0.3,LNGL
0.006614201860931953,3.7484680016066984e-5,0.6,0.4,LNGL
0.007134113484794243,0.00016814655239569541,0.6,0.5,LNGL
0.008766515596037422,0.0005155119249410722,0.6,0.6,LNGL
0.008807918742068259,0.0005017424020598677,0.6,0.7,LNGL
0.010891955220025442,0.0002501349063021158,0.6,0.8,LNGL
0.01470538936356093,0.00016822817048361058,0.6,0.9,LNGL
0.017849173919178656,0.0001431087347310788,0.6,1.0,LNGL
0.0049563348870715505,4.576102496452151e-5,0.7,0.1,LNGL
0.0056773677764696134,3.1667222817731036e-5,0.7,0.2,LNGL
0.0069516334293365,0.0002048972301097046,0.7,0.3,LNGL
0.007155705980261676,0.00043221048350578704,0.7,0.4,LNGL
0.007719066558523349,0.0007948603654761805,0.7,0.5,LNGL
0.009797556503804913,0.0010356049423905715,0.7,0.6,LNGL
0.01164737000325193,0.00019962745747693298,0.7,0.7,LNGL
0.014401057239726312,0.0003406469340404393,0.7,0.8,LNGL
0.01871935602420206,0.0007075355022748837,0.7,0.9,LNGL
0.025096008207789244,2.2900369869243635e-5,0.7,1.0,LNGL
0.005165152527974873,9.166720712540753e-5,0.8,0.1,LNGL
0.0061181788020725995,2.0418764501888106e-5,0.8,0.2,LNGL
0.00649504061961895,0.00015507554219091558,0.8,0.3,LNGL
0.007194202081516369,0.0006197481231672726,0.8,0.4,LNGL
0.008097130415286084,0.0005660724228041139,0.8,0.5,LNGL
0.011472033247627926,0.0004610519461044681,0.8,0.6,LNGL
0.012200054813685234,3.2751357620354925e-5,0.8,0.7,LNGL
0.01603458854049879,0.00012370401147980282,0.8,0.8,LNGL
0.018660911124778322,0.0005006921230599484,0.8,0.9,LNGL
0.021846005080342228,3.075558216393233e-5,0.8,1.0,LNGL
0.0053294043410311775,0.002075127522167361,0.9,0.1,LNGL
0.005761462868903181,0.0004215645900912779,0.9,0.2,LNGL
0.005979513720374369,0.00010922292887102799,0.9,0.3,LNGL
0.007342336058705527,1.6716748125506427e-5,0.9,0.4,LNGL
0.008312738886422213,0.00011324509306526222,0.9,0.5,LNGL
0.012768896820664713,6.642408208915707e-5,0.9,0.6,LNGL
0.012371561612652446,0.0014000275901434884,0.9,0.7,LNGL
0.013799942145321455,0.0007247114680635626,0.9,0.8,LNGL
0.01843603729116336,0.0002228869768278489,0.9,0.9,LNGL
0.025287584449879094,0.002397664184185683,0.9,1.0,LNGL
0.006793672098119221,0.004987512088410217,1.0,0.1,LNGL
0.0066534749676568266,0.0018513421731639603,1.0,0.2,LNGL
0.007576210052999067,0.00025431641163860746,1.0,0.3,LNGL
0.008185458580964049,0.00016523905726937202,1.0,0.4,LNGL
0.008820822500649429,6.370388502235553e-5,1.0,0.5,LNGL
0.013875535380439145,0.0008284458688394573,1.0,0.6,LNGL
0.015750326148694392,0.008290403198283615,1.0,0.7,LNGL
0.016624647958613986,0.0023650431905369194,1.0,0.8,LNGL
0.022879546615741063,0.005327555378078642,1.0,0.9,LNGL
0.03686302176867124,0.03192542133746898,1.0,1.0,LNGL
0.0010000000000000002,0.0,0.1,0.1,true
0.0020000000000000005,0.0,0.1,0.2,true
0.0029999999999999996,0.0,0.1,0.3,true
0.004000000000000002,0.0,0.1,0.4,true
0.004999999999999999,0.0,0.1,0.5,true
0.006,0.0,0.1,0.6,true
0.0069999999999999975,0.0,0.1,0.7,true
0.00800000000000001,0.0,0.1,0.8,true
0.008999999999999998,0.0,0.1,0.9,true
0.009999999999999998,0.0,0.1,1.0,true
0.0020000000000000005,0.0,0.2,0.1,true
0.003000000000000001,0.0,0.2,0.2,true
0.004,0.0,0.2,0.3,true
0.005000000000000003,0.0,0.2,0.4,true
0.005999999999999998,0.0,0.2,0.5,true
0.006999999999999999,0.0,0.2,0.6,true
0.007999999999999998,0.0,0.2,0.7,true
0.009000000000000011,0.0,0.2,0.8,true
0.009999999999999997,0.0,0.2,0.9,true
0.010999999999999998,0.0,0.2,1.0,true
0.0029999999999999996,0.0,0.3,0.1,true
0.004,0.0,0.3,0.2,true
0.0049999999999999975,0.0,0.3,0.3,true
0.006000000000000002,0.0,0.3,0.4,true
0.006999999999999996,0.0,0.3,0.5,true
0.007999999999999997,0.0,0.3,0.6,true
0.008999999999999994,0.0,0.3,0.7,true
0.010000000000000009,0.0,0.3,0.8,true
0.010999999999999994,0.0,0.3,0.9,true
0.011999999999999993,0.0,0.3,1.0,true
0.004000000000000002,0.0,0.4,0.1,true
0.005000000000000003,0.0,0.4,0.2,true
0.006000000000000002,0.0,0.4,0.3,true
0.007000000000000005,0.0,0.4,0.4,true
0.008,0.0,0.4,0.5,true
0.009000000000000003,0.0,0.4,0.6,true
0.01,0.0,0.4,0.7,true
0.011000000000000017,0.0,0.4,0.8,true
0.012,0.0,0.4,0.9,true
0.013000000000000001,0.0,0.4,1.0,true
0.004999999999999999,0.0,0.5,0.1,true
0.005999999999999998,0.0,0.5,0.2,true
0.006999999999999996,0.0,0.5,0.3,true
0.008,0.0,0.5,0.4,true
0.008999999999999994,0.0,0.5,0.5,true
0.009999999999999995,0.0,0.5,0.6,true
0.010999999999999992,0.0,0.5,0.7,true
0.01200000000000001,0.0,0.5,0.8,true
0.012999999999999992,0.0,0.5,0.9,true
0.013999999999999992,0.0,0.5,1.0,true
0.006,0.0,0.6,0.1,true
0.006999999999999999,0.0,0.6,0.2,true
0.007999999999999997,0.0,0.6,0.3,true
0.009000000000000003,0.0,0.6,0.4,true
0.009999999999999995,0.0,0.6,0.5,true
0.010999999999999996,0.0,0.6,0.6,true
0.011999999999999993,0.0,0.6,0.7,true
0.013000000000000012,0.0,0.6,0.8,true
0.013999999999999993,0.0,0.6,0.9,true
0.014999999999999993,0.0,0.6,1.0,true
0.0069999999999999975,0.0,0.7,0.1,true
0.007999999999999998,0.0,0.7,0.2,true
0.008999999999999994,0.0,0.7,0.3,true
0.01,0.0,0.7,0.4,true
0.010999999999999992,0.0,0.7,0.5,true
0.011999999999999993,0.0,0.7,0.6,true
0.012999999999999992,0.0,0.7,0.7,true
0.01400000000000001,0.0,0.7,0.8,true
0.014999999999999993,0.0,0.7,0.9,true
0.01599999999999999,0.0,0.7,1.0,true
0.00800000000000001,0.0,0.8,0.1,true
0.009000000000000011,0.0,0.8,0.2,true
0.010000000000000009,0.0,0.8,0.3,true
0.011000000000000017,0.0,0.8,0.4,true
0.01200000000000001,0.0,0.8,0.5,true
0.013000000000000012,0.0,0.8,0.6,true
0.01400000000000001,0.0,0.8,0.7,true
0.015000000000000032,0.0,0.8,0.8,true
0.01600000000000001,0.0,0.8,0.9,true
0.01700000000000001,0.0,0.8,1.0,true
0.008999999999999998,0.0,0.9,0.1,true
0.009999999999999997,0.0,0.9,0.2,true
0.010999999999999994,0.0,0.9,0.3,true
0.012,0.0,0.9,0.4,true
0.012999999999999992,0.0,0.9,0.5,true
0.013999999999999993,0.0,0.9,0.6,true
0.014999999999999993,0.0,0.9,0.7,true
0.01600000000000001,0.0,0.9,0.8,true
0.01699999999999999,0.0,0.9,0.9,true
0.017999999999999988,0.0,0.9,1.0,true
0.009999999999999998,0.0,1.0,0.1,true
0.010999999999999998,0.0,1.0,0.2,true
0.011999999999999993,0.0,1.0,0.3,true
0.013000000000000001,0.0,1.0,0.4,true
0.013999999999999992,0.0,1.0,0.5,true
0.014999999999999993,0.0,1.0,0.6,true
0.01599999999999999,0.0,1.0,0.7,true
0.01700000000000001,0.0,1.0,0.8,true
0.017999999999999988,0.0,1.0,0.9,true
0.01899999999999999,0.0,1.0,1.0,true
