dest,dtrue,x,y
0.5412262977662284,0.0,0.0,0.0
0.5412262977662284,0.0,0.0,0.005020100502512563
0.5412262977662284,0.0,0.0,0.010040201005025126
0.5412262977662284,0.0,0.0,0.015060301507537689
0.5412262977662284,0.0,0.0,0.020080402010050253
0.5412262977662284,0.0,0.0,0.025100502512562815
0.5412262977662284,0.0,0.0,0.030120603015075378
0.5412262977662284,0.0,0.0,0.03514070351758794
0.5412262977662284,0.0,0.0,0.040160804020100506
0.5412262977662284,0.0,0.0,0.045180904522613065
0.5412262977662284,0.0,0.0,0.05020100502512563
0.5412262977662284,0.0,0.0,0.05522110552763819
0.5412262977662284,0.0,0.0,0.060241206030150755
0.5412262977662284,0.0,0.0,0.06526130653266332
0.5412262977662284,0.0,0.0,0.07028140703517588
0.5412262977662284,0.0,0.0,0.07530150753768844
0.5412262977662284,0.0,0.0,0.08032160804020101
0.5412262977662284,0.0,0.0,0.08534170854271357
0.5412262977662284,0.0,0.0,0.09036180904522613
0.5412262977662284,0.0,0.0,0.09538190954773869
0.5411441058828309,0.0,0.0,0.10040201005025126
0.5411441058828309,0.0,0.0,0.10542211055276382
0.5411441058828309,0.0,0.0,0.11044221105527638
0.5411441058828309,0.0,0.0,0.11546231155778894
0.5411441058828309,0.0,0.0,0.12048241206030151
0.5411441058828309,0.0,0.0,0.12550251256281408
0.5411441058828309,0.0,0.0,0.13052261306532664
0.5411441058828309,0.0,0.0,0.1355427135678392
0.5411441058828309,0.0,0.0,0.14056281407035176
0.5411441058828309,0.0,0.0,0.14558291457286432
0.5411441058828309,0.0,0.0,0.15060301507537688
0.5411441058828309,0.0,0.0,0.15562311557788944
0.5411441058828309,0.0,0.0,0.16064321608040202
0.5411441058828309,0.0,0.0,0.16566331658291458
0.5411441058828309,0.0,0.0,0.17068341708542714
0.5411441058828309,0.0,0.0,0.1757035175879397
0.5411441058828309,0.0,0.0,0.18072361809045226
0.5411441058828309,0.0,0.0,0.18574371859296482
0.5411441058828309,0.0,0.0,0.19076381909547738
0.5411441058828309,0.0,0.0,0.19578391959798994
0.6207451416514423,0.0,0.0,0.20080402010050252
0.6207451416514423,0.0,0.0,0.20582412060301508
0.6207451416514423,0.0,0.0,0.21084422110552764
0.6207451416514423,0.0,0.0,0.2158643216080402
0.6207451416514423,0.0,0.0,0.22088442211055276
0.6207451416514423,0.0,0.0,0.22590452261306532
0.6207451416514423,0.0,0.0,0.23092462311557788
0.6207451416514423,0.0,0.0,0.23594472361809046
0.6207451416514423,0.0,0.0,0.24096482412060302
0.6207451416514423,0.0,0.0,0.24598492462311558
0.6207451416514423,0.0,0.0,0.25100502512562817
0.6207451416514423,0.0,0.0,0.2560251256281407
0.6207451416514423,0.0,0.0,0.2610452261306533
0.6207451416514423,0.0,0.0,0.26606532663316584
0.6207451416514423,0.0,0.0,0.2710854271356784
0.6207451416514423,0.0,0.0,0.27610552763819096
0.6207451416514423,0.0,0.0,0.2811256281407035
0.6207451416514423,0.0,0.0,0.2861457286432161
