pest,ptrue,x,y
0.0028149824168931586,0.0010000000000000002,0.1,0.1
0.004432683406365623,0.002000000000000001,0.1,0.2
0.005695335147137274,0.002999999999999999,0.1,0.3
0.0014774134970585908,0.004000000000000002,0.1,0.4
0.004234485736383642,0.004999999999999999,0.1,0.5
0.017009796181997792,0.005999999999999997,0.1,0.6
0.011187916983704183,0.006999999999999999,0.1,0.7
0.007601792679073689,0.008000000000000014,0.1,0.8
0.004907718094570284,0.009000000000000001,0.1,0.9
0.005924575927727445,0.009999999999999995,0.1,1.0
0.0023197074462523904,0.002000000000000001,0.2,0.1
0.0024439473190274205,0.003,0.2,0.2
0.0034769453624104683,0.003999999999999998,0.2,0.3
0.01705900949443776,0.005000000000000006,0.2,0.4
0.00491038119701735,0.005999999999999997,0.2,0.5
0.005897509599456601,0.007000000000000001,0.2,0.6
0.005334750713549987,0.008,0.2,0.7
0.0014886311911348996,0.009000000000000001,0.2,0.8
0.004516727874302648,0.010000000000000002,0.2,0.9
0.011069663102518591,0.010999999999999996,0.2,1.0
0.001521579639891585,0.002999999999999999,0.3,0.1
0.0035212825709563717,0.003999999999999998,0.3,0.2
0.004378814347632122,0.005000000000000003,0.3,0.3
0.0038730498344555692,0.005999999999999995,0.3,0.4
0.007496312266505191,0.006999999999999999,0.3,0.5
0.0013521148567703309,0.008000000000000007,0.3,0.6
0.005659857934015502,0.00899999999999998,0.3,0.7
0.011346796139649739,0.010000000000000009,0.3,0.8
0.00441289429875603,0.010999999999999996,0.3,0.9
0.00920578096335891,0.01200000000000001,0.3,1.0
0.008095287785751675,0.004000000000000002,0.4,0.1
0.012788814696718864,0.005000000000000006,0.4,0.2
0.0038188124988212434,0.005999999999999995,0.4,0.3
0.010773652717524024,0.00700000000000001,0.4,0.4
0.0034675412328713734,0.008,0.4,0.5
0.0038485540846320263,0.00899999999999998,0.4,0.6
0.0024937316457254396,0.010000000000000023,0.4,0.7
0.00912633409307017,0.011000000000000038,0.4,0.8
0.0023788081030769797,0.011999999999999983,0.4,0.9
0.007656692067577324,0.012999999999999984,0.4,1.0
0.016292876764602948,0.004999999999999999,0.5,0.1
0.005279648344283348,0.005999999999999998,0.5,0.2
0.0027561838749920317,0.006999999999999999,0.5,0.3
0.0017208861348264254,0.008,0.5,0.4
0.0024444520502816423,0.008999999999999994,0.5,0.5
0.0034849251707971883,0.009999999999999995,0.5,0.6
0.001619680326195974,0.010999999999999982,0.5,0.7
0.0017100058696556705,0.011999999999999983,0.5,0.8
0.005694634460830618,0.013000000000000012,0.5,0.9
0.005182635332825397,0.014000000000000012,0.5,1.0
0.0010834379273812521,0.005999999999999997,0.6,0.1
0.004309830443084019,0.007000000000000001,0.6,0.2
0.008085383004455608,0.008000000000000007,0.6,0.3
0.038959698749540986,0.00899999999999998,0.6,0.4
0.0052220190104507805,0.009999999999999995,0.6,0.5
0.004150258768909152,0.011000000000000038,0.6,0.6
0.006660278209826293,0.011999999999999983,0.6,0.7
0.008437620931874024,0.013000000000000012,0.6,0.8
0.014243914284757297,0.014000000000000012,0.6,0.9
0.005980958797130238,0.014999999999999958,0.6,1.0
0.009157186726746893,0.006999999999999999,0.7,0.1
0.009031974161629323,0.008,0.7,0.2
0.0018252863421527252,0.00899999999999998,0.7,0.3
0.0018071005302240809,0.010000000000000023,0.7,0.4
0.003584159279431961,0.010999999999999982,0.7,0.5
0.0025314226722796523,0.011999999999999983,0.7,0.6
0.011372644718152978,0.012999999999999984,0.7,0.7
0.1002476474479741,0.014000000000000068,0.7,0.8
0.006768964791545429,0.014999999999999958,0.7,0.9
0.008497005722846599,0.016000000000000014,0.7,1.0
0.0022406675457118472,0.008000000000000014,0.8,0.1
0.007220678136516976,0.009000000000000001,0.8,0.2
0.012627975672905382,0.010000000000000009,0.8,0.3
0.025017544400581144,0.011000000000000038,0.8,0.4
0.008604949466062021,0.011999999999999983,0.8,0.5
0.005928070887988276,0.013000000000000012,0.8,0.6
0.009221878640509962,0.014000000000000068,0.8,0.7
0.017152352555215956,0.014999999999999958,0.8,0.8
0.0024082708640725515,0.016000000000000014,0.8,0.9
0.00920069706435217,0.017000000000000015,0.8,1.0
0.00729341029042953,0.009000000000000001,0.9,0.1
0.006973834301353936,0.010000000000000002,0.9,0.2
0.008529514090797505,0.010999999999999996,0.9,0.3
0.004963096605769431,0.011999999999999983,0.9,0.4
0.01797954569547328,0.013000000000000012,0.9,0.5
0.06841709239764461,0.014000000000000012,0.9,0.6
0.004515006434699641,0.014999999999999958,0.9,0.7
0.009443396277287545,0.016000000000000014,0.9,0.8
0.005623182528825423,0.017000000000000015,0.9,0.9
0.003084019652920143,0.017999999999999905,0.9,1.0
0.0018666598389435584,0.009999999999999995,1.0,0.1
0.001880953385772176,0.010999999999999996,1.0,0.2
0.0019028114826935912,0.01200000000000001,1.0,0.3
0.015710413935102734,0.012999999999999984,1.0,0.4
0.071504060721832,0.014000000000000012,1.0,0.5
0.011749115395603504,0.014999999999999958,1.0,0.6
0.0059572500249405885,0.016000000000000014,1.0,0.7
0.008451245804531165,0.017000000000000015,1.0,0.8
0.002783050280472701,0.017999999999999905,1.0,0.9
0.10258584962252558,0.019000000000000128,1.0,1.0
