pest,ptrue,x,y
0.01525179896529865,0.010000000000000002,0.1,0.1
0.00981745647213674,0.010000000000000002,0.1,0.2
0.009265059585413142,0.009999999999999995,0.1,0.3
0.008942899913148688,0.010000000000000009,0.1,0.4
0.006668350112883929,0.009999999999999995,0.1,0.5
0.006848363768620597,0.009999999999999995,0.1,0.6
0.006447937506954776,0.009999999999999995,0.1,0.7
0.007542952378168878,0.010000000000000023,0.1,0.8
0.007310650449747927,0.009999999999999995,0.1,0.9
0.00800802738650728,0.009999999999999995,0.1,1.0
0.013095507918333622,0.010000000000000002,0.2,0.1
0.009055651371762667,0.010000000000000002,0.2,0.2
0.008947690512995201,0.009999999999999995,0.2,0.3
0.00831804340516701,0.010000000000000009,0.2,0.4
0.006839431861359103,0.009999999999999995,0.2,0.5
0.007674600628721301,0.009999999999999995,0.2,0.6
0.0068601932858316705,0.009999999999999995,0.2,0.7
0.007786243803584289,0.010000000000000023,0.2,0.8
0.008100355558500798,0.009999999999999995,0.2,0.9
0.009394740566851394,0.009999999999999995,0.2,1.0
0.0124086249845895,0.009999999999999995,0.3,0.1
0.008710530542768094,0.009999999999999995,0.3,0.2
0.0085538478671973,0.010000000000000009,0.3,0.3
0.009099967571368169,0.009999999999999981,0.3,0.4
0.008263597106073016,0.010000000000000009,0.3,0.5
0.00942023062133825,0.010000000000000009,0.3,0.6
0.00851404168542987,0.010000000000000009,0.3,0.7
0.009153712952906326,0.009999999999999953,0.3,0.8
0.008953428027796593,0.010000000000000037,0.3,0.9
0.010550352488987821,0.009999999999999981,0.3,1.0
0.0109300324192565,0.010000000000000009,0.4,0.1
0.008842555742296171,0.010000000000000009,0.4,0.2
0.008549244293623241,0.009999999999999981,0.4,0.3
0.008921280329695557,0.010000000000000037,0.4,0.4
0.008570541834357456,0.009999999999999981,0.4,0.5
0.010393509004811959,0.009999999999999981,0.4,0.6
0.00939597878387063,0.009999999999999981,0.4,0.7
0.011668007664207305,0.010000000000000092,0.4,0.8
0.011082043770708962,0.009999999999999953,0.4,0.9
0.013232346147634985,0.010000000000000009,0.4,1.0
0.011497570016893196,0.009999999999999995,0.5,0.1
0.009059843866574298,0.009999999999999995,0.5,0.2
0.008682127905082947,0.010000000000000009,0.5,0.3
0.009086817192043599,0.009999999999999981,0.5,0.4
0.010061700970083312,0.010000000000000009,0.5,0.5
0.01258816059340391,0.010000000000000009,0.5,0.6
0.010755539036797894,0.010000000000000009,0.5,0.7
0.013099840115274137,0.009999999999999953,0.5,0.8
0.011707495029756034,0.010000000000000009,0.5,0.9
0.015175294055708903,0.010000000000000009,0.5,1.0
0.01031362674974195,0.009999999999999995,0.6,0.1
0.008927118224043806,0.009999999999999995,0.6,0.2
0.008024532159913214,0.010000000000000009,0.6,0.3
0.01022819774804576,0.009999999999999981,0.6,0.4
0.010934900641471686,0.010000000000000009,0.6,0.5
0.012175848282996747,0.010000000000000009,0.6,0.6
0.011076938529055174,0.010000000000000009,0.6,0.7
0.013642123176588692,0.009999999999999953,0.6,0.8
0.011886398219778448,0.010000000000000064,0.6,0.9
0.013056713557008643,0.009999999999999953,0.6,1.0
0.009873126885008306,0.009999999999999995,0.7,0.1
0.008213104777517861,0.009999999999999995,0.7,0.2
0.007445781370114544,0.010000000000000009,0.7,0.3
0.008850094326156448,0.009999999999999981,0.7,0.4
0.01148882487813702,0.010000000000000009,0.7,0.5
0.012657717001489974,0.010000000000000009,0.7,0.6
0.011327371655802734,0.009999999999999953,0.7,0.7
0.01342659659570462,0.010000000000000009,0.7,0.8
0.011316045341652798,0.010000000000000009,0.7,0.9
0.011538178928226946,0.010000000000000009,0.7,1.0
0.00861032980799049,0.010000000000000023,0.8,0.1
0.008371836268388815,0.010000000000000023,0.8,0.2
0.00771701354314158,0.009999999999999953,0.8,0.3
0.008902272501940514,0.010000000000000092,0.8,0.4
0.010294859044227247,0.009999999999999953,0.8,0.5
0.0121415658273331,0.009999999999999953,0.8,0.6
0.010570754325790297,0.010000000000000009,0.8,0.7
0.011365581056104699,0.010000000000000175,0.8,0.8
0.010471100012985424,0.009999999999999898,0.8,0.9
0.01168240538265515,0.010000000000000009,0.8,1.0
0.007956676985046287,0.009999999999999995,0.9,0.1
0.008412690866143968,0.009999999999999995,0.9,0.2
0.009096436970826544,0.010000000000000037,0.9,0.3
0.00952125494115899,0.009999999999999953,0.9,0.4
0.010246338804211417,0.010000000000000009,0.9,0.5
0.012635605178337958,0.010000000000000064,0.9,0.6
0.010714048244106407,0.010000000000000009,0.9,0.7
0.010808576719148462,0.009999999999999898,0.9,0.8
0.009573128843622674,0.010000000000000009,0.9,0.9
0.011700662080385357,0.010000000000000009,0.9,1.0
0.00811565864442511,0.009999999999999995,1.0,0.1
0.008547462536735728,0.009999999999999995,1.0,0.2
0.0098318504267214,0.009999999999999981,1.0,0.3
0.00932534915559672,0.010000000000000009,1.0,0.4
0.009922752092129467,0.010000000000000009,1.0,0.5
0.010942967875877643,0.009999999999999953,1.0,0.6
0.012407934003230859,0.010000000000000009,1.0,0.7
0.011731360048350006,0.010000000000000009,1.0,0.8
0.010573118823368616,0.010000000000000009,1.0,0.9
0.012300951869040127,0.010000000000000009,1.0,1.0
