pest,ptrue,x,y
0.0271677508049174,0.010000000000000002,0.1,0.1
0.028720294516978755,0.010000000000000002,0.1,0.2
0.005596030266781979,0.009999999999999995,0.1,0.3
0.011215587656915686,0.010000000000000009,0.1,0.4
0.005689025258432115,0.009999999999999995,0.1,0.5
0.011793583877779719,0.009999999999999995,0.1,0.6
0.002983633629540262,0.009999999999999995,0.1,0.7
0.001981451825320041,0.010000000000000023,0.1,0.8
0.0030962487943333584,0.009999999999999995,0.1,0.9
0.008477001297119835,0.009999999999999995,0.1,1.0
0.006001965951101517,0.010000000000000002,0.2,0.1
0.014759433279993121,0.010000000000000002,0.2,0.2
0.0009354082578820377,0.009999999999999995,0.2,0.3
0.0036419864248635023,0.010000000000000009,0.2,0.4
0.00323764861226183,0.009999999999999995,0.2,0.5
0.014771847722494154,0.009999999999999995,0.2,0.6
0.010440762041372323,0.009999999999999995,0.2,0.7
0.008098417960635538,0.010000000000000023,0.2,0.8
0.009239311306033832,0.009999999999999995,0.2,0.9
0.04081722875711826,0.009999999999999995,0.2,1.0
0.01696651608081768,0.009999999999999995,0.3,0.1
0.026650246118513396,0.009999999999999995,0.3,0.2
0.001985896299400631,0.010000000000000009,0.3,0.3
0.003892192511775108,0.009999999999999981,0.3,0.4
0.0017084935526302672,0.010000000000000009,0.3,0.5
0.0015306747388483678,0.010000000000000009,0.3,0.6
0.0012255766882433006,0.010000000000000009,0.3,0.7
0.001435413368331739,0.009999999999999953,0.3,0.8
0.00252931756958498,0.010000000000000037,0.3,0.9
0.007634559476590827,0.009999999999999981,0.3,1.0
0.013438026706763643,0.010000000000000009,0.4,0.1
0.026185192754766815,0.010000000000000009,0.4,0.2
0.004552774223657965,0.009999999999999981,0.4,0.3
0.0068205553383709995,0.010000000000000037,0.4,0.4
0.003802763939288336,0.009999999999999981,0.4,0.5
0.005348913687700864,0.009999999999999981,0.4,0.6
0.004051726578003563,0.009999999999999981,0.4,0.7
0.0013015402696068775,0.010000000000000092,0.4,0.8
0.0047602875253640944,0.009999999999999953,0.4,0.9
0.013181841630579491,0.010000000000000009,0.4,1.0
0.005376483761272956,0.009999999999999995,0.5,0.1
0.004561090189608335,0.009999999999999995,0.5,0.2
0.0066470642645351,0.010000000000000009,0.5,0.3
0.0023176280513699573,0.009999999999999981,0.5,0.4
0.009877659891800363,0.010000000000000009,0.5,0.5
0.008293004229316068,0.010000000000000009,0.5,0.6
0.013477247812381583,0.010000000000000009,0.5,0.7
0.027504804403947092,0.009999999999999953,0.5,0.8
0.005833596517583614,0.010000000000000009,0.5,0.9
0.006445453478540837,0.010000000000000009,0.5,1.0
0.012779980918472971,0.009999999999999995,0.6,0.1
0.005087733210943232,0.009999999999999995,0.6,0.2
0.010225559364791971,0.010000000000000009,0.6,0.3
0.0034818990714209157,0.009999999999999981,0.6,0.4
0.005317668937806935,0.010000000000000009,0.6,0.5
0.008273793496615651,0.010000000000000009,0.6,0.6
0.035262546640717665,0.010000000000000009,0.6,0.7
0.029388060475868862,0.009999999999999953,0.6,0.8
0.010928857856063888,0.010000000000000064,0.6,0.9
0.02790184311993721,0.009999999999999953,0.6,1.0
0.0013546043630036913,0.009999999999999995,0.7,0.1
0.005353109024375822,0.009999999999999995,0.7,0.2
0.01225934168522909,0.010000000000000009,0.7,0.3
0.00975696433466499,0.009999999999999981,0.7,0.4
0.008780765249206,0.010000000000000009,0.7,0.5
0.012101479260161639,0.010000000000000009,0.7,0.6
0.006795640336328509,0.009999999999999953,0.7,0.7
0.002479366906198715,0.010000000000000009,0.7,0.8
0.0021686138935312032,0.010000000000000009,0.7,0.9
0.002511105177454847,0.010000000000000009,0.7,1.0
0.0018917472259774096,0.010000000000000023,0.8,0.1
0.003021928707426747,0.010000000000000023,0.8,0.2
0.001211421068217939,0.009999999999999953,0.8,0.3
0.022692855058825057,0.010000000000000092,0.8,0.4
0.03139217173896976,0.009999999999999953,0.8,0.5
0.028248093940572663,0.009999999999999953,0.8,0.6
0.008908080985005624,0.010000000000000009,0.8,0.7
0.005777417573327664,0.010000000000000175,0.8,0.8
0.004696864951017643,0.009999999999999898,0.8,0.9
0.015497876997957835,0.010000000000000009,0.8,1.0
0.006062934487873488,0.009999999999999995,0.9,0.1
0.005174359531536421,0.009999999999999995,0.9,0.2
0.011530805356290188,0.010000000000000037,0.9,0.3
0.004133299545237869,0.009999999999999953,0.9,0.4
0.016829089194327438,0.010000000000000009,0.9,0.5
0.018723561284420598,0.010000000000000064,0.9,0.6
0.003421402222643309,0.010000000000000009,0.9,0.7
0.006779607134090189,0.009999999999999898,0.9,0.8
0.002316898563738976,0.010000000000000009,0.9,0.9
0.006911350656464365,0.010000000000000009,0.9,1.0
0.0012831368133610608,0.009999999999999995,1.0,0.1
0.001477607482308743,0.009999999999999995,1.0,0.2
0.0036928668000336053,0.009999999999999981,1.0,0.3
0.0039014924406895295,0.010000000000000009,1.0,0.4
0.07520248193335044,0.010000000000000009,1.0,0.5
0.004994810112729594,0.009999999999999953,1.0,0.6
0.009190479932415351,0.010000000000000009,1.0,0.7
0.004334775711340895,0.010000000000000009,1.0,0.8
0.0051928608331370755,0.010000000000000009,1.0,0.9
0.015297628492848537,0.010000000000000009,1.0,1.0
