dest,dtrue,x,y
0.18197471708406499,0.0,0.0,0.0
0.18197471708406499,0.003766959798994975,0.0,0.010045226130653267
0.18197471708406499,0.00753391959798995,0.0,0.020090452261306534
0.18197471708406499,0.011300879396984926,0.0,0.0301356783919598
0.18197471708406499,0.0150678391959799,0.0,0.04018090452261307
0.18197471708406499,0.018834798994974873,0.0,0.05022613065326633
0.18197471708406499,0.02260175879396985,0.0,0.0602713567839196
0.18197471708406499,0.026368718592964822,0.0,0.07031658291457286
0.18197471708406499,0.0301356783919598,0.0,0.08036180904522613
0.18197471708406499,0.03390263819095477,0.0,0.09040703517587939
0.18197471708406499,0.037669597989949746,0.0,0.10045226130653266
0.18197471708406499,0.04143655778894473,0.0,0.11049748743718593
0.18197471708406499,0.0452035175879397,0.0,0.1205427135678392
0.18197471708406499,0.04897047738693468,0.0,0.13058793969849247
0.18197471708406499,0.052737437185929645,0.0,0.14063316582914573
0.18197471708406499,0.05650439698492462,0.0,0.15067839195979899
0.18197471708406499,0.0602713567839196,0.0,0.16072361809045227
0.18197471708406499,0.06403831658291458,0.0,0.17076884422110553
0.18197471708406499,0.06780527638190954,0.0,0.18081407035175878
0.18197471708406499,0.07157223618090452,0.0,0.19085929648241207
0.3276487219479901,0.07533919597989949,0.0,0.20090452261306532
0.3276487219479901,0.07910615577889446,0.0,0.21094974874371858
0.3276487219479901,0.08287311557788946,0.0,0.22099497487437186
0.3276487219479901,0.08664007537688442,0.0,0.23104020100502512
0.3276487219479901,0.0904070351758794,0.0,0.2410854271356784
0.3276487219479901,0.09417399497487437,0.0,0.25113065326633166
0.3276487219479901,0.09794095477386935,0.0,0.26117587939698494
0.3276487219479901,0.10170791457286432,0.0,0.2712211055276382
0.3276487219479901,0.10547487437185929,0.0,0.28126633165829146
0.3276487219479901,0.10924183417085429,0.0,0.29131155778894474
0.3276487219479901,0.11300879396984924,0.0,0.30135678391959797
0.3276487219479901,0.11677575376884422,0.0,0.31140201005025125
0.3276487219479901,0.1205427135678392,0.0,0.32144723618090454
0.3276487219479901,0.12430967336683416,0.0,0.33149246231155777
0.3276487219479901,0.12807663316582915,0.0,0.34153768844221105
0.3276487219479901,0.13184359296482412,0.0,0.35158291457286434
0.3276487219479901,0.1356105527638191,0.0,0.36162814070351756
0.3276487219479901,0.13937751256281405,0.0,0.37167336683417085
0.3276487219479901,0.14314447236180905,0.0,0.38171859296482413
0.3276487219479901,0.14691143216080402,0.0,0.39176381909547736
0.2886275956473738,0.15067839195979899,0.0,0.40180904522613065
0.2886275956473738,0.15444535175879398,0.0,0.41185427135678393
0.2886275956473738,0.15821231155778892,0.0,0.42189949748743716
0.2886275956473738,0.16197927135678392,0.0,0.43194472361809044
0.2886275956473738,0.1657462311557789,0.0,0.4419899497487437
0.2886275956473738,0.16951319095477388,0.0,0.452035175879397
0.2886275956473738,0.17328015075376885,0.0,0.46208040201005024
0.2886275956473738,0.17704711055276381,0.0,0.4721256281407035
0.2886275956473738,0.1808140703517588,0.0,0.4821708542713568
0.2886275956473738,0.18458103015075378,0.0,0.49221608040201004
0.2886275956473738,0.18834798994974875,0.0,0.5022613065326633
0.2886275956473738,0.1921149497487437,0.0,0.5123065326633166
0.2886275956473738,0.1958819095477387,0.0,0.5223517587939699
0.2886275956473738,0.19964886934673365,0.0,0.5323969849246231
0.2886275956473738,0.20341582914572864,0.0,0.5424422110552763
0.2886275956473738,0.2071827889447236,0.0,0.5524874371859296
0.2886275956473738,0.21094974874371858,0.0,0.5625326633165829
0.2886275956473738,0.21471670854271357,0.0,0.5725778894472362
0.2886275956473738,0.21848366834170857,0.0,0.5826231155778895
0.2886275956473738,0.22225062814070354,0.0,0.5926683417085428
0.2771450941015408,0.22601758793969848,0.0,0.6027135678391959
0.2771450941015408,0.22978454773869345,0.0,0.6127587939698492
0.2771450941015408,0.23355150753768844,0.0,0.6228040201005025
0.2771450941015408,0.23731846733668344,0.0,0.6328492462311558
0.2771450941015408,0.2410854271356784,0.0,0.6428944723618091
0.2771450941015408,0.24485238693467337,0.0,0.6529396984924624
0.2771450941015408,0.2486193467336683,0.0,0.6629849246231155
0.2771450941015408,0.2523863065326633,0.0,0.6730301507537688
0.2771450941015408,0.2561532663316583,0.0,0.6830753768844221
0.2771450941015408,0.25992022613065324,0.0,0.6931206030150754
0.2771450941015408,0.26368718592964824,0.0,0.7031658291457287
0.2771450941015408,0.26745414572864323,0.0,0.713211055276382
0.2771450941015408,0.2712211055276382,0.0,0.7232562814070351
0.2771450941015408,0.27498806532663317,0.0,0.7333015075376884
0.2771450941015408,0.2787550251256281,0.0,0.7433467336683417
0.2771450941015408,0.2825219849246231,0.0,0.753391959798995
0.2771450941015408,0.2862889447236181,0.0,0.7634371859296483
0.2771450941015408,0.2900559045226131,0.0,0.7734824120603015
0.2771450941015408,0.29382286432160803,0.0,0.7835276381909547
0.2771450941015408,0.297589824120603,0.0,0.793572864321608
0.39440952611949953,0.30135678391959797,0.0,0.8036180904522613
0.39440952611949953,0.30512374371859297,0.0,0.8136633165829146
0.39440952611949953,0.30889070351758796,0.0,0.8237085427135679
0.39440952611949953,0.31265766331658296,0.0,0.8337537688442211
0.39440952611949953,0.31642462311557784,0.0,0.8437989949748743
0.39440952611949953,0.32019158291457284,0.0,0.8538442211055276
0.39440952611949953,0.32395854271356783,0.0,0.8638894472361809
0.39440952611949953,0.3277255025125628,0.0,0.8739346733668342
0.39440952611949953,0.3314924623115578,0.0,0.8839798994974875
0.39440952611949953,0.33525942211055276,0.0,0.8940251256281407
0.39440952611949953,0.33902638190954776,0.0,0.904070351758794
0.39440952611949953,0.3427933417085427,0.0,0.9141155778894472
0.39440952611949953,0.3465603015075377,0.0,0.9241608040201005
0.39440952611949953,0.3503272613065327,0.0,0.9342060301507538
0.39440952611949953,0.35409422110552763,0.0,0.944251256281407
0.39440952611949953,0.3578611809045226,0.0,0.9542964824120603
0.39440952611949953,0.3616281407035176,0.0,0.9643417085427136
0.39440952611949953,0.36539510050251256,0.0,0.9743869346733668
0.39440952611949953,0.36916206030150756,0.0,0.9844321608040201
0.39440952611949953,0.3729290201005025,0.0,0.9944773869346734
0.49278771053994613,0.3766959798994975,0.0,1.0045226130653266
0.49278771053994613,0.38046293969849243,0.0,1.0145678391959798
0.49278771053994613,0.3842298994974874,0.0,1.0246130653266332
0.49278771053994613,0.3879968592964824,0.0,1.0346582914572864
0.49278771053994613,0.3917638190954774,0.0,1.0447035175879398
0.49278771053994613,0.39553077889447236,0.0,1.054748743718593
0.49278771053994613,0.3992977386934673,0.0,1.0647939698492461
0.49278771053994613,0.4030646984924623,0.0,1.0748391959798995
0.49278771053994613,0.4068316582914573,0.0,1.0848844221105527
0.49278771053994613,0.4105986180904523,0.0,1.094929648241206
0.49278771053994613,0.4143655778894472,0.0,1.1049748743718593
0.49278771053994613,0.4181325376884423,0.0,1.1150201005025127
0.49278771053994613,0.42189949748743716,0.0,1.1250653266331658
0.49278771053994613,0.42566645728643215,0.0,1.135110552763819
0.49278771053994613,0.42943341708542715,0.0,1.1451557788944724
0.49278771053994613,0.4332003768844221,0.0,1.1552010050251256
0.49278771053994613,0.43696733668341714,0.0,1.165246231155779
0.49278771053994613,0.440734296482412,0.0,1.1752914572864321
0.49278771053994613,0.4445012562814071,0.0,1.1853366834170855
0.49278771053994613,0.448268216080402,0.0,1.1953819095477387
0.38732003780842306,0.45203517587939696,0.0,1.2054271356783919
0.38732003780842306,0.455802135678392,0.0,1.2154723618090453
0.38732003780842306,0.4595690954773869,0.0,1.2255175879396984
0.38732003780842306,0.46333605527638194,0.0,1.2355628140703518
0.38732003780842306,0.4671030150753769,0.0,1.245608040201005
0.38732003780842306,0.4708699748743718,0.0,1.2556532663316582
0.38732003780842306,0.4746369346733669,0.0,1.2656984924623116
0.38732003780842306,0.47840389447236176,0.0,1.2757437185929648
0.38732003780842306,0.4821708542713568,0.0,1.2857889447236182
0.38732003780842306,0.48593781407035175,0.0,1.2958341708542713
0.38732003780842306,0.48970477386934674,0.0,1.3058793969849247
0.38732003780842306,0.49347173366834174,0.0,1.315924623115578
0.38732003780842306,0.4972386934673366,0.0,1.325969849246231
0.38732003780842306,0.5010056532663316,0.0,1.3360150753768845
0.38732003780842306,0.5047726130653266,0.0,1.3460603015075376
0.38732003780842306,0.5085395728643216,0.0,1.356105527638191
0.38732003780842306,0.5123065326633166,0.0,1.3661507537688442
0.38732003780842306,0.5160734924623115,0.0,1.3761959798994974
0.38732003780842306,0.5198404522613065,0.0,1.3862412060301508
0.38732003780842306,0.5236074120603015,0.0,1.396286432160804
0.36079234153083317,0.5273743718592965,0.0,1.4063316582914573
0.36079234153083317,0.5311413316582915,0.0,1.4163768844221105
0.36079234153083317,0.5349082914572865,0.0,1.426422110552764
0.36079234153083317,0.5386752512562814,0.0,1.436467336683417
0.36079234153083317,0.5424422110552763,0.0,1.4465125628140703
0.36079234153083317,0.5462091708542713,0.0,1.4565577889447237
0.36079234153083317,0.5499761306532663,0.0,1.4666030150753768
0.36079234153083317,0.5537430904522613,0.0,1.4766482412060302
0.36079234153083317,0.5575100502512562,0.0,1.4866934673366834
0.36079234153083317,0.5612770100502513,0.0,1.4967386934673368
0.36079234153083317,0.5650439698492462,0.0,1.50678391959799
0.36079234153083317,0.5688109296482412,0.0,1.5168291457286431
0.36079234153083317,0.5725778894472362,0.0,1.5268743718592965
0.36079234153083317,0.5763448492462311,0.0,1.5369195979899497
0.36079234153083317,0.5801118090452262,0.0,1.546964824120603
0.36079234153083317,0.5838787688442211,0.0,1.5570100502512563
0.36079234153083317,0.5876457286432161,0.0,1.5670552763819094
0.36079234153083317,0.5914126884422111,0.0,1.5771005025125628
0.36079234153083317,0.595179648241206,0.0,1.587145728643216
0.36079234153083317,0.5989466080402011,0.0,1.5971909547738694
0.44635808367120466,0.6027135678391959,0.0,1.6072361809045226
0.44635808367120466,0.606480527638191,0.0,1.617281407035176
0.44635808367120466,0.6102474874371859,0.0,1.6273266331658292
0.44635808367120466,0.6140144472361808,0.0,1.6373718592964823
0.44635808367120466,0.6177814070351759,0.0,1.6474170854271357
0.44635808367120466,0.6215483668341708,0.0,1.657462311557789
0.44635808367120466,0.6253153266331659,0.0,1.6675075376884423
0.44635808367120466,0.6290822864321608,0.0,1.6775527638190955
0.44635808367120466,0.6328492462311557,0.0,1.6875979899497486
